draw,chain,district,total_pop,plan_dev,comp_edge,comp_polsby,nv_ldp,nv_komei,nv_ruling,nv_cdp,nv_opp_coalition_4,nv_opp_coalition_5,nv_opp_all,ldp_share,komei_share,ruling_share,ldp_v_komei,ldp_v_cdp,ruling_v_cdp,ruling_v_opp_coalition_4,ruling_v_opp_coalition_5,ruling_v_opp_all,seats_ldp_v_cdp,seats_ruling_v_cdp,seats_ruling_v_opp_coalition_4,seats_ruling_v_opp_coalition_5,seats_ruling_v_opp_all,egap_ldp_v_cdp,egap_ruling_v_cdp,egap_ruling_v_opp_coalition_4,egap_ruling_v_opp_coalition_5,egap_ruling_v_opp_all,pbias_ldp_v_cdp,pbias_ruling_v_cdp,pbias_ruling_v_opp_coalition_4,pbias_ruling_v_opp_coalition_5,pbias_ruling_v_opp_all,max_to_min,gun_split,num_mun_split,mun_split,multi,koiki_split,valid
76054,6, 7,422231,0.1997,0.9237,0.20993,77031,28221,105253,35823,69635,82505,101328,0.3548,0.12999,0.4848,0.7321,0.6828,0.7463,0.6019,0.5606,0.5095,17,17,17,14,4,-0.203,-0.05128,-0.3546,-0.2692,0.2044,-0.14706,-0.14706,-0.20588,-0.20588,-0.08824,1.465,1,7,7,0,0,TRUE
76054,6, 8,342265,0.1997,0.9237,0.14191,61119,27188, 88308,32765,59661,71219, 87445,0.3315,0.14748,0.4790,0.6924,0.6512,0.7296,0.5968,0.5536,0.5025,17,17,17,14,4,-0.203,-0.05128,-0.3546,-0.2692,0.2044,-0.14706,-0.14706,-0.20588,-0.20588,-0.08824,1.465,1,7,7,0,0,TRUE
76054,6, 9,403092,0.1997,0.9237,0.13682,68897,33300,102197,35179,69856,80754,102094,0.3205,0.15489,0.4753,0.6744,0.6622,0.7442,0.5941,0.5587,0.5003,17,17,17,14,4,-0.203,-0.05128,-0.3546,-0.2692,0.2044,-0.14706,-0.14706,-0.20588,-0.20588,-0.08824,1.465,1,7,7,0,0,TRUE
76054,6,10,429233,0.1997,0.9237,0.19070,45580,21176, 66756,21051,46644,54369, 70555,0.3118,0.14487,0.4567,0.6829,0.6842,0.7604,0.5887,0.5512,0.4862,17,17,17,14,4,-0.203,-0.05128,-0.3546,-0.2692,0.2044,-0.14706,-0.14706,-0.20588,-0.20588,-0.08824,1.465,1,7,7,0,0,TRUE
76054,6,11,446555,0.1997,0.9237,0.08661,54368,16455, 70823,33995,62014,72301, 92083,0.3155,0.09550,0.4110,0.7677,0.6153,0.6757,0.5332,0.4948,0.4347,17,17,17,14,4,-0.203,-0.05128,-0.3546,-0.2692,0.2044,-0.14706,-0.14706,-0.20588,-0.20588,-0.08824,1.465,1,7,7,0,0,TRUE
76054,6,12,361037,0.1997,0.9237,0.23032,49518,21584, 71102,31080,58338,68573, 84059,0.3034,0.13224,0.4356,0.6964,0.6144,0.6958,0.5493,0.5090,0.4582,17,17,17,14,4,-0.203,-0.05128,-0.3546,-0.2692,0.2044,-0.14706,-0.14706,-0.20588,-0.20588,-0.08824,1.465,1,7,7,0,0,TRUE
76054,6,13,394115,0.1997,0.9237,0.16373,43438,20671, 64108,20405,46090,53150, 68384,0.3086,0.14686,0.4555,0.6777,0.6806,0.7588,0.5818,0.5468,0.4838,17,17,17,14,4,-0.203,-0.05128,-0.3546,-0.2692,0.2044,-0.14706,-0.14706,-0.20588,-0.20588,-0.08824,1.465,1,7,7,0,0,TRUE
76054,6,14,420620,0.1997,0.9237,0.12009,55443,15672, 71116,39931,66534,76182, 94899,0.3164,0.08943,0.4058,0.7797,0.5813,0.6404,0.5166,0.4828,0.4284,17,17,17,14,4,-0.203,-0.05128,-0.3546,-0.2692,0.2044,-0.14706,-0.14706,-0.20588,-0.20588,-0.08824,1.465,1,7,7,0,0,TRUE
76054,6,15,337075,0.1997,0.9237,0.13852,43645,20891, 64536,24960,47559,54464, 68414,0.3107,0.14873,0.4594,0.6764,0.6363,0.7213,0.5758,0.5423,0.4854,17,17,17,14,4,-0.203,-0.05128,-0.3546,-0.2692,0.2044,-0.14706,-0.14706,-0.20588,-0.20588,-0.08824,1.465,1,7,7,0,0,TRUE
76054,6,16,418077,0.1997,0.9237,0.26509,51850,25211, 77061,27787,54891,63446, 81808,0.3076,0.14955,0.4571,0.6730,0.6512,0.7351,0.5840,0.5484,0.4850,17,17,17,14,4,-0.203,-0.05128,-0.3546,-0.2692,0.2044,-0.14706,-0.14706,-0.20588,-0.20588,-0.08824,1.465,1,7,7,0,0,TRUE
